observation_id|report_type|date_time|date_time_meaning|latitude|longitude|observation_height_above_station_surface|observed_variable|units|observation_value|value_significance|observation_duration|platform_type|station_type|primary_station_id|station_name|quality_flag|data_policy_licence|source_id 
AG000060590-3-1895-05-85-1|2|1895-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|287.94|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1895-05-85-2|2|1895-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|297.41|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1895-05-44-13|2|1895-05-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.5|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1895-06-85-0|2|1895-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|312.86|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1895-06-85-1|2|1895-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|292.88|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1895-06-85-2|2|1895-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|302.87|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1895-06-44-13|2|1895-06-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1895-07-85-0|2|1895-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|318.39|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1895-07-85-1|2|1895-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|297.70|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1895-07-85-2|2|1895-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|308.04|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1895-07-44-13|2|1895-07-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1895-08-85-0|2|1895-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|316.99|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1895-08-85-1|2|1895-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|298.25|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1895-08-85-2|2|1895-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|307.62|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1895-08-44-13|2|1895-08-01 00:00:00+00|1|30.5667|2.8667|1|44|710|3.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1895-09-85-0|2|1895-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|310.26|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1895-09-85-1|2|1895-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|294.72|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1895-09-85-2|2|1895-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|302.49|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1895-09-44-13|2|1895-09-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1895-10-85-0|2|1895-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|309.06|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1895-10-85-1|2|1895-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|290.01|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1895-10-85-2|2|1895-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|299.53|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1895-10-44-13|2|1895-10-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1895-11-85-0|2|1895-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|301.03|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1895-11-85-1|2|1895-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|283.71|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1895-11-85-2|2|1895-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|292.37|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1895-11-44-13|2|1895-11-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1895-12-85-0|2|1895-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|293.84|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1895-12-85-1|2|1895-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|276.15|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1895-12-85-2|2|1895-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|284.99|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1895-12-44-13|2|1895-12-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-01-85-0|2|1896-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|291.14|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-01-85-1|2|1896-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|275.82|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-01-85-2|2|1896-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|283.48|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1896-01-44-13|2|1896-01-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.8|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-02-85-0|2|1896-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|294.13|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-02-85-1|2|1896-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|278.46|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-02-85-2|2|1896-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|286.30|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1896-02-44-13|2|1896-02-01 00:00:00+00|1|30.5667|2.8667|1|44|710|2.7|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-03-85-0|2|1896-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|297.74|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-03-85-1|2|1896-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|280.73|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-03-85-2|2|1896-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|289.24|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1896-03-44-13|2|1896-03-01 00:00:00+00|1|30.5667|2.8667|1|44|710|2.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-04-85-0|2|1896-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|301.98|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-04-85-1|2|1896-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|284.47|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-04-85-2|2|1896-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|293.23|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1896-04-44-13|2|1896-04-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-05-85-0|2|1896-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|306.39|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-05-85-1|2|1896-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|288.46|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-05-85-2|2|1896-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|297.42|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1896-05-44-13|2|1896-05-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-06-85-0|2|1896-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|313.52|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-06-85-1|2|1896-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|294.84|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-06-85-2|2|1896-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|304.18|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1896-06-44-13|2|1896-06-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-07-85-0|2|1896-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|317.45|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-07-85-1|2|1896-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|297.54|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-07-85-2|2|1896-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|307.50|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1896-07-44-13|2|1896-07-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-08-85-0|2|1896-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|315.67|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-08-85-1|2|1896-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|293.12|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-08-85-2|2|1896-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|304.40|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1896-08-44-13|2|1896-08-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-09-85-0|2|1896-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|313.66|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-09-85-1|2|1896-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|292.72|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-09-85-2|2|1896-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|303.19|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1896-09-44-13|2|1896-09-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-10-85-0|2|1896-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|303.99|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-10-85-1|2|1896-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|285.92|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-10-85-2|2|1896-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|294.95|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1896-10-44-13|2|1896-10-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-11-85-0|2|1896-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|294.49|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-11-85-1|2|1896-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|277.52|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-11-85-2|2|1896-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|286.01|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1896-11-44-13|2|1896-11-01 00:00:00+00|1|30.5667|2.8667|1|44|710|11.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-12-85-0|2|1896-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|291.54|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-12-85-1|2|1896-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|275.62|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1896-12-85-2|2|1896-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|283.58|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1896-12-44-13|2|1896-12-01 00:00:00+00|1|30.5667|2.8667|1|44|710|7.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-01-85-0|2|1897-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|292.29|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-01-85-1|2|1897-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|274.26|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-01-85-2|2|1897-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|283.27|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1897-01-44-13|2|1897-01-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-02-85-0|2|1897-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|295.74|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-02-85-1|2|1897-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|276.13|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-02-85-2|2|1897-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|285.93|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1897-02-44-13|2|1897-02-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-03-85-1|2|1897-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|281.12|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-03-44-13|2|1897-03-01 00:00:00+00|1|30.5667|2.8667|1|44|710|22.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-04-85-0|2|1897-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|303.03|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-04-85-1|2|1897-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|285.48|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-04-85-2|2|1897-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|294.26|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1897-04-44-13|2|1897-04-01 00:00:00+00|1|30.5667|2.8667|1|44|710|4.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-05-85-0|2|1897-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|308.82|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-05-85-1|2|1897-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|289.98|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-05-85-2|2|1897-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|299.40|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1897-05-44-13|2|1897-05-01 00:00:00+00|1|30.5667|2.8667|1|44|710|2.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-06-85-0|2|1897-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|313.58|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-06-85-1|2|1897-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|294.28|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-06-85-2|2|1897-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|303.93|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1897-06-44-13|2|1897-06-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-07-85-0|2|1897-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|315.70|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-07-85-1|2|1897-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|296.99|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-07-85-2|2|1897-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|306.35|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1897-07-44-13|2|1897-07-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-08-85-0|2|1897-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|316.22|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-08-85-1|2|1897-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|296.31|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-08-85-2|2|1897-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|306.27|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1897-08-44-13|2|1897-08-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-09-85-0|2|1897-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|311.20|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-09-85-1|2|1897-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|292.48|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-09-85-2|2|1897-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|301.84|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1897-09-44-13|2|1897-09-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-10-85-0|2|1897-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|304.51|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-10-85-1|2|1897-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|286.96|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-10-85-2|2|1897-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|295.73|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1897-10-44-13|2|1897-10-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-11-85-0|2|1897-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|297.33|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-11-85-1|2|1897-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|281.62|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-11-85-2|2|1897-11-01 00:00:00+00|1|30.5667|2.8667|2|85|005|289.47|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1897-11-44-13|2|1897-11-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-12-85-0|2|1897-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|290.77|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-12-85-1|2|1897-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|275.42|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1897-12-85-2|2|1897-12-01 00:00:00+00|1|30.5667|2.8667|2|85|005|283.09|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1897-12-44-13|2|1897-12-01 00:00:00+00|1|30.5667|2.8667|1|44|710|95.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1898-01-85-0|2|1898-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|291.55|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1898-01-85-1|2|1898-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|274.82|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1898-01-85-2|2|1898-01-01 00:00:00+00|1|30.5667|2.8667|2|85|005|283.18|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1898-01-44-13|2|1898-01-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1898-02-85-0|2|1898-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|293.35|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1898-02-85-1|2|1898-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|273.97|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1898-02-85-2|2|1898-02-01 00:00:00+00|1|30.5667|2.8667|2|85|005|283.66|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1898-02-44-13|2|1898-02-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1898-03-85-0|2|1898-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|298.20|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1898-03-85-1|2|1898-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|279.02|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1898-03-85-2|2|1898-03-01 00:00:00+00|1|30.5667|2.8667|2|85|005|288.61|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1898-03-44-13|2|1898-03-01 00:00:00+00|1|30.5667|2.8667|1|44|710|6.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1898-04-85-0|2|1898-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|302.21|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1898-04-85-1|2|1898-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|281.92|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1898-04-85-2|2|1898-04-01 00:00:00+00|1|30.5667|2.8667|2|85|005|292.06|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1898-04-44-13|2|1898-04-01 00:00:00+00|1|30.5667|2.8667|1|44|710|3.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1898-05-85-0|2|1898-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|308.72|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1898-05-85-1|2|1898-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|289.47|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1898-05-85-2|2|1898-05-01 00:00:00+00|1|30.5667|2.8667|2|85|005|299.10|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1898-05-44-13|2|1898-05-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1898-06-85-0|2|1898-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|316.12|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1898-06-85-1|2|1898-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|295.88|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1898-06-85-2|2|1898-06-01 00:00:00+00|1|30.5667|2.8667|2|85|005|306.00|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1898-06-44-13|2|1898-06-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1898-07-85-1|2|1898-07-01 00:00:00+00|1|30.5667|2.8667|2|85|005|297.60|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1898-07-44-13|2|1898-07-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1898-08-85-1|2|1898-08-01 00:00:00+00|1|30.5667|2.8667|2|85|005|295.60|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1898-08-44-13|2|1898-08-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1898-09-85-0|2|1898-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|311.52|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1898-09-85-1|2|1898-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|294.03|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1898-09-85-2|2|1898-09-01 00:00:00+00|1|30.5667|2.8667|2|85|005|302.77|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1898-09-44-13|2|1898-09-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1898-10-85-0|2|1898-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|305.33|0|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1898-10-85-1|2|1898-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|286.38|1|14||1|AG000060590|EL-GOLEA GSN|0|1|229
AG000060590-3-1898-10-85-2|2|1898-10-01 00:00:00+00|1|30.5667|2.8667|2|85|005|295.85|2|14||1|AG000060590|EL-GOLEA GSN|3|1|229
AG000060590-3-1898-10-44-13|2|1898-10-01 00:00:00+00|1|30.5667|2.8667|1|44|710|0.0|13|14||1|AG000060590|EL-GOLEA GSN|0|1|229
